species_id,species_name,n,n_pos,n_pred_pos,n_neg,prevalence,tp,recall,precision,recall_bs_mean,recall_ci_lo,recall_ci_hi,recall_ci_width,B,attr,model
28,funnybird_28,10,0,0,10,0.0,0,,,,,,,100,foot_3,cbm
29,funnybird_29,10,10,10,0,1.0,10,1.0,1.0,1.0,1.0,1.0,0.0,100,foot_3,cbm
30,funnybird_30,10,0,0,10,0.0,0,,,,,,,100,foot_3,cbm
31,funnybird_31,10,0,0,10,0.0,0,,,,,,,100,foot_3,cbm
32,funnybird_32,10,0,0,10,0.0,0,,,,,,,100,foot_3,cbm
33,funnybird_33,10,10,10,0,1.0,10,1.0,1.0,1.0,1.0,1.0,0.0,100,foot_3,cbm
34,funnybird_34,10,0,0,10,0.0,0,,,,,,,100,foot_3,cbm
35,funnybird_35,10,10,10,0,1.0,10,1.0,1.0,1.0,1.0,1.0,0.0,100,foot_3,cbm
36,funnybird_36,10,10,10,0,1.0,10,1.0,1.0,1.0,1.0,1.0,0.0,100,foot_3,cbm
38,funnybird_38,10,0,0,10,0.0,0,,,,,,,100,foot_3,cbm
1,funnybird_01,10,0,0,10,0.0,0,,,,,,,100,foot_3,cbm
39,funnybird_39,10,0,0,10,0.0,0,,,,,,,100,foot_3,cbm
40,funnybird_40,10,0,0,10,0.0,0,,,,,,,100,foot_3,cbm
41,funnybird_41,10,0,1,10,0.0,0,,0.0,,,,,100,foot_3,cbm
42,funnybird_42,10,0,0,10,0.0,0,,,,,,,100,foot_3,cbm
43,funnybird_43,10,0,0,10,0.0,0,,,,,,,100,foot_3,cbm
44,funnybird_44,10,10,10,0,1.0,10,1.0,1.0,1.0,1.0,1.0,0.0,100,foot_3,cbm
45,funnybird_45,10,10,9,0,1.0,9,0.9,1.0,0.916,0.7,1.0,0.30000000000000004,100,foot_3,cbm
46,funnybird_46,10,10,10,0,1.0,10,1.0,1.0,1.0,1.0,1.0,0.0,100,foot_3,cbm
47,funnybird_47,10,10,9,0,1.0,9,0.9,1.0,0.9050000000000001,0.7,1.0,0.30000000000000004,100,foot_3,cbm
48,funnybird_48,10,10,10,0,1.0,10,1.0,1.0,1.0,1.0,1.0,0.0,100,foot_3,cbm
26,funnybird_26,10,0,0,10,0.0,0,,,,,,,100,foot_3,cbm
25,funnybird_25,10,0,0,10,0.0,0,,,,,,,100,foot_3,cbm
24,funnybird_24,10,0,0,10,0.0,0,,,,,,,100,foot_3,cbm
23,funnybird_23,10,0,0,10,0.0,0,,,,,,,100,foot_3,cbm
2,funnybird_02,10,0,0,10,0.0,0,,,,,,,100,foot_3,cbm
3,funnybird_03,10,0,0,10,0.0,0,,,,,,,100,foot_3,cbm
4,funnybird_04,10,0,0,10,0.0,0,,,,,,,100,foot_3,cbm
5,funnybird_05,10,0,0,10,0.0,0,,,,,,,100,foot_3,cbm
6,funnybird_06,10,0,0,10,0.0,0,,,,,,,100,foot_3,cbm
7,funnybird_07,10,0,0,10,0.0,0,,,,,,,100,foot_3,cbm
8,funnybird_08,10,10,10,0,1.0,10,1.0,1.0,1.0,1.0,1.0,0.0,100,foot_3,cbm
9,funnybird_09,10,0,0,10,0.0,0,,,,,,,100,foot_3,cbm
10,funnybird_10,10,0,0,10,0.0,0,,,,,,,100,foot_3,cbm
11,funnybird_11,10,0,1,10,0.0,0,,0.0,,,,,100,foot_3,cbm
12,funnybird_12,10,0,0,10,0.0,0,,,,,,,100,foot_3,cbm
13,funnybird_13,10,0,0,10,0.0,0,,,,,,,100,foot_3,cbm
14,funnybird_14,10,0,0,10,0.0,0,,,,,,,100,foot_3,cbm
15,funnybird_15,10,0,0,10,0.0,0,,,,,,,100,foot_3,cbm
16,funnybird_16,10,0,0,10,0.0,0,,,,,,,100,foot_3,cbm
17,funnybird_17,10,0,0,10,0.0,0,,,,,,,100,foot_3,cbm
18,funnybird_18,10,10,10,0,1.0,10,1.0,1.0,1.0,1.0,1.0,0.0,100,foot_3,cbm
19,funnybird_19,10,10,10,0,1.0,10,1.0,1.0,1.0,1.0,1.0,0.0,100,foot_3,cbm
20,funnybird_20,10,0,0,10,0.0,0,,,,,,,100,foot_3,cbm
21,funnybird_21,10,0,0,10,0.0,0,,,,,,,100,foot_3,cbm
22,funnybird_22,10,0,0,10,0.0,0,,,,,,,100,foot_3,cbm
49,funnybird_49,10,10,10,0,1.0,10,1.0,1.0,1.0,1.0,1.0,0.0,100,foot_3,cbm
0,funnybird_00,10,10,9,0,1.0,9,0.9,1.0,0.8980000000000002,0.7,1.0,0.30000000000000004,100,tail_4,cbm
37,funnybird_37,10,0,0,10,0.0,0,,,,,,,100,tail_4,cbm
27,funnybird_27,10,0,0,10,0.0,0,,,,,,,100,tail_4,cbm
28,funnybird_28,10,0,0,10,0.0,0,,,,,,,100,tail_4,cbm
29,funnybird_29,10,0,0,10,0.0,0,,,,,,,100,tail_4,cbm
30,funnybird_30,10,10,10,0,1.0,10,1.0,1.0,1.0,1.0,1.0,0.0,100,tail_4,cbm
31,funnybird_31,10,0,2,10,0.0,0,,0.0,,,,,100,tail_4,cbm
32,funnybird_32,10,0,0,10,0.0,0,,,,,,,100,tail_4,cbm
33,funnybird_33,10,0,0,10,0.0,0,,,,,,,100,tail_4,cbm
34,funnybird_34,10,0,3,10,0.0,0,,0.0,,,,,100,tail_4,cbm
35,funnybird_35,10,0,0,10,0.0,0,,,,,,,100,tail_4,cbm
36,funnybird_36,10,0,0,10,0.0,0,,,,,,,100,tail_4,cbm
38,funnybird_38,10,0,0,10,0.0,0,,,,,,,100,tail_4,cbm
1,funnybird_01,10,0,0,10,0.0,0,,,,,,,100,tail_4,cbm
39,funnybird_39,10,0,0,10,0.0,0,,,,,,,100,tail_4,cbm
40,funnybird_40,10,0,0,10,0.0,0,,,,,,,100,tail_4,cbm
41,funnybird_41,10,0,0,10,0.0,0,,,,,,,100,tail_4,cbm
42,funnybird_42,10,0,3,10,0.0,0,,0.0,,,,,100,tail_4,cbm
43,funnybird_43,10,0,0,10,0.0,0,,,,,,,100,tail_4,cbm
44,funnybird_44,10,0,0,10,0.0,0,,,,,,,100,tail_4,cbm
45,funnybird_45,10,0,0,10,0.0,0,,,,,,,100,tail_4,cbm
46,funnybird_46,10,0,3,10,0.0,0,,0.0,,,,,100,tail_4,cbm
47,funnybird_47,10,0,0,10,0.0,0,,,,,,,100,tail_4,cbm
48,funnybird_48,10,0,3,10,0.0,0,,0.0,,,,,100,tail_4,cbm
26,funnybird_26,10,0,0,10,0.0,0,,,,,,,100,tail_4,cbm
25,funnybird_25,10,0,0,10,0.0,0,,,,,,,100,tail_4,cbm
24,funnybird_24,10,0,0,10,0.0,0,,,,,,,100,tail_4,cbm
23,funnybird_23,10,0,2,10,0.0,0,,0.0,,,,,100,tail_4,cbm
2,funnybird_02,10,10,10,0,1.0,10,1.0,1.0,1.0,1.0,1.0,0.0,100,tail_4,cbm
3,funnybird_03,10,0,0,10,0.0,0,,,,,,,100,tail_4,cbm
4,funnybird_04,10,0,0,10,0.0,0,,,,,,,100,tail_4,cbm
5,funnybird_05,10,0,0,10,0.0,0,,,,,,,100,tail_4,cbm
6,funnybird_06,10,0,0,10,0.0,0,,,,,,,100,tail_4,cbm
7,funnybird_07,10,0,0,10,0.0,0,,,,,,,100,tail_4,cbm
8,funnybird_08,10,0,0,10,0.0,0,,,,,,,100,tail_4,cbm
9,funnybird_09,10,0,0,10,0.0,0,,,,,,,100,tail_4,cbm
10,funnybird_10,10,0,1,10,0.0,0,,0.0,,,,,100,tail_4,cbm
11,funnybird_11,10,0,3,10,0.0,0,,0.0,,,,,100,tail_4,cbm
12,funnybird_12,10,0,0,10,0.0,0,,,,,,,100,tail_4,cbm
13,funnybird_13,10,0,0,10,0.0,0,,,,,,,100,tail_4,cbm
14,funnybird_14,10,0,0,10,0.0,0,,,,,,,100,tail_4,cbm
15,funnybird_15,10,0,1,10,0.0,0,,0.0,,,,,100,tail_4,cbm
16,funnybird_16,10,0,0,10,0.0,0,,,,,,,100,tail_4,cbm
17,funnybird_17,10,0,0,10,0.0,0,,,,,,,100,tail_4,cbm
18,funnybird_18,10,0,0,10,0.0,0,,,,,,,100,tail_4,cbm
19,funnybird_19,10,10,10,0,1.0,10,1.0,1.0,1.0,1.0,1.0,0.0,100,tail_4,cbm
20,funnybird_20,10,0,0,10,0.0,0,,,,,,,100,tail_4,cbm
21,funnybird_21,10,0,0,10,0.0,0,,,,,,,100,tail_4,cbm
22,funnybird_22,10,0,0,10,0.0,0,,,,,,,100,tail_4,cbm
49,funnybird_49,10,0,0,10,0.0,0,,,,,,,100,tail_4,cbm
0,funnybird_00,10,0,0,10,0.0,0,,,,,,,100,beak_2,cbm
37,funnybird_37,10,10,10,0,1.0,10,1.0,1.0,1.0,1.0,1.0,0.0,100,beak_2,cbm
27,funnybird_27,10,0,0,10,0.0,0,,,,,,,100,beak_2,cbm
28,funnybird_28,10,0,1,10,0.0,0,,0.0,,,,,100,beak_2,cbm
29,funnybird_29,10,0,0,10,0.0,0,,,,,,,100,beak_2,cbm
30,funnybird_30,10,0,0,10,0.0,0,,,,,,,100,beak_2,cbm
31,funnybird_31,10,0,0,10,0.0,0,,,,,,,100,beak_2,cbm
32,funnybird_32,10,0,0,10,0.0,0,,,,,,,100,beak_2,cbm
33,funnybird_33,10,10,10,0,1.0,10,1.0,1.0,1.0,1.0,1.0,0.0,100,beak_2,cbm
34,funnybird_34,10,0,0,10,0.0,0,,,,,,,100,beak_2,cbm
35,funnybird_35,10,10,10,0,1.0,10,1.0,1.0,1.0,1.0,1.0,0.0,100,beak_2,cbm
36,funnybird_36,10,0,0,10,0.0,0,,,,,,,100,beak_2,cbm
38,funnybird_38,10,0,0,10,0.0,0,,,,,,,100,beak_2,cbm
1,funnybird_01,10,0,0,10,0.0,0,,,,,,,100,beak_2,cbm
39,funnybird_39,10,0,0,10,0.0,0,,,,,,,100,beak_2,cbm
40,funnybird_40,10,0,0,10,0.0,0,,,,,,,100,beak_2,cbm
41,funnybird_41,10,0,0,10,0.0,0,,,,,,,100,beak_2,cbm
42,funnybird_42,10,0,0,10,0.0,0,,,,,,,100,beak_2,cbm
43,funnybird_43,10,0,0,10,0.0,0,,,,,,,100,beak_2,cbm
44,funnybird_44,10,0,0,10,0.0,0,,,,,,,100,beak_2,cbm
45,funnybird_45,10,0,2,10,0.0,0,,0.0,,,,,100,beak_2,cbm
46,funnybird_46,10,0,0,10,0.0,0,,,,,,,100,beak_2,cbm
47,funnybird_47,10,0,0,10,0.0,0,,,,,,,100,beak_2,cbm
48,funnybird_48,10,0,0,10,0.0,0,,,,,,,100,beak_2,cbm
26,funnybird_26,10,0,0,10,0.0,0,,,,,,,100,beak_2,cbm
25,funnybird_25,10,0,0,10,0.0,0,,,,,,,100,beak_2,cbm
24,funnybird_24,10,0,0,10,0.0,0,,,,,,,100,beak_2,cbm
23,funnybird_23,10,0,2,10,0.0,0,,0.0,,,,,100,beak_2,cbm
2,funnybird_02,10,0,0,10,0.0,0,,,,,,,100,beak_2,cbm
3,funnybird_03,10,0,0,10,0.0,0,,,,,,,100,beak_2,cbm
4,funnybird_04,10,0,0,10,0.0,0,,,,,,,100,beak_2,cbm
5,funnybird_05,10,10,10,0,1.0,10,1.0,1.0,1.0,1.0,1.0,0.0,100,beak_2,cbm
6,funnybird_06,10,10,10,0,1.0,10,1.0,1.0,1.0,1.0,1.0,0.0,100,beak_2,cbm
7,funnybird_07,10,0,0,10,0.0,0,,,,,,,100,beak_2,cbm
8,funnybird_08,10,0,0,10,0.0,0,,,,,,,100,beak_2,cbm
9,funnybird_09,10,0,0,10,0.0,0,,,,,,,100,beak_2,cbm
10,funnybird_10,10,0,0,10,0.0,0,,,,,,,100,beak_2,cbm
11,funnybird_11,10,0,0,10,0.0,0,,,,,,,100,beak_2,cbm
12,funnybird_12,10,0,0,10,0.0,0,,,,,,,100,beak_2,cbm
13,funnybird_13,10,0,0,10,0.0,0,,,,,,,100,beak_2,cbm
14,funnybird_14,10,10,10,0,1.0,10,1.0,1.0,1.0,1.0,1.0,0.0,100,beak_2,cbm
15,funnybird_15,10,0,0,10,0.0,0,,,,,,,100,beak_2,cbm
16,funnybird_16,10,0,0,10,0.0,0,,,,,,,100,beak_2,cbm
17,funnybird_17,10,0,0,10,0.0,0,,,,,,,100,beak_2,cbm
18,funnybird_18,10,0,1,10,0.0,0,,0.0,,,,,100,beak_2,cbm
19,funnybird_19,10,0,0,10,0.0,0,,,,,,,100,beak_2,cbm
20,funnybird_20,10,0,0,10,0.0,0,,,,,,,100,beak_2,cbm
21,funnybird_21,10,0,0,10,0.0,0,,,,,,,100,beak_2,cbm
22,funnybird_22,10,0,0,10,0.0,0,,,,,,,100,beak_2,cbm
49,funnybird_49,10,0,0,10,0.0,0,,,,,,,100,beak_2,cbm
0,funnybird_00,10,0,0,10,0.0,0,,,,,,,100,tail_3,cbm
37,funnybird_37,10,0,0,10,0.0,0,,,,,,,100,tail_3,cbm
27,funnybird_27,10,10,10,0,1.0,10,1.0,1.0,1.0,1.0,1.0,0.0,100,tail_3,cbm
28,funnybird_28,10,0,0,10,0.0,0,,,,,,,100,tail_3,cbm
29,funnybird_29,10,0,0,10,0.0,0,,,,,,,100,tail_3,cbm
30,funnybird_30,10,0,0,10,0.0,0,,,,,,,100,tail_3,cbm
31,funnybird_31,10,0,0,10,0.0,0,,,,,,,100,tail_3,cbm
32,funnybird_32,10,0,0,10,0.0,0,,,,,,,100,tail_3,cbm
33,funnybird_33,10,0,0,10,0.0,0,,,,,,,100,tail_3,cbm
34,funnybird_34,10,0,0,10,0.0,0,,,,,,,100,tail_3,cbm
35,funnybird_35,10,0,0,10,0.0,0,,,,,,,100,tail_3,cbm
36,funnybird_36,10,0,0,10,0.0,0,,,,,,,100,tail_3,cbm
38,funnybird_38,10,0,1,10,0.0,0,,0.0,,,,,100,tail_3,cbm
1,funnybird_01,10,0,0,10,0.0,0,,,,,,,100,tail_3,cbm
39,funnybird_39,10,0,1,10,0.0,0,,0.0,,,,,100,tail_3,cbm
40,funnybird_40,10,0,0,10,0.0,0,,,,,,,100,tail_3,cbm
41,funnybird_41,10,0,0,10,0.0,0,,,,,,,100,tail_3,cbm
42,funnybird_42,10,0,0,10,0.0,0,,,,,,,100,tail_3,cbm
43,funnybird_43,10,0,0,10,0.0,0,,,,,,,100,tail_3,cbm
44,funnybird_44,10,0,0,10,0.0,0,,,,,,,100,tail_3,cbm
45,funnybird_45,10,0,0,10,0.0,0,,,,,,,100,tail_3,cbm
46,funnybird_46,10,0,0,10,0.0,0,,,,,,,100,tail_3,cbm
47,funnybird_47,10,0,1,10,0.0,0,,0.0,,,,,100,tail_3,cbm
48,funnybird_48,10,0,0,10,0.0,0,,,,,,,100,tail_3,cbm
26,funnybird_26,10,0,0,10,0.0,0,,,,,,,100,tail_3,cbm
25,funnybird_25,10,10,10,0,1.0,10,1.0,1.0,1.0,1.0,1.0,0.0,100,tail_3,cbm
24,funnybird_24,10,10,10,0,1.0,10,1.0,1.0,1.0,1.0,1.0,0.0,100,tail_3,cbm
23,funnybird_23,10,0,0,10,0.0,0,,,,,,,100,tail_3,cbm
2,funnybird_02,10,0,3,10,0.0,0,,0.0,,,,,100,tail_3,cbm
3,funnybird_03,10,0,0,10,0.0,0,,,,,,,100,tail_3,cbm
4,funnybird_04,10,0,0,10,0.0,0,,,,,,,100,tail_3,cbm
5,funnybird_05,10,0,0,10,0.0,0,,,,,,,100,tail_3,cbm
6,funnybird_06,10,0,0,10,0.0,0,,,,,,,100,tail_3,cbm
7,funnybird_07,10,0,0,10,0.0,0,,,,,,,100,tail_3,cbm
8,funnybird_08,10,0,0,10,0.0,0,,,,,,,100,tail_3,cbm
9,funnybird_09,10,0,0,10,0.0,0,,,,,,,100,tail_3,cbm
10,funnybird_10,10,10,10,0,1.0,10,1.0,1.0,1.0,1.0,1.0,0.0,100,tail_3,cbm
11,funnybird_11,10,0,0,10,0.0,0,,,,,,,100,tail_3,cbm
12,funnybird_12,10,0,0,10,0.0,0,,,,,,,100,tail_3,cbm
13,funnybird_13,10,0,1,10,0.0,0,,0.0,,,,,100,tail_3,cbm
14,funnybird_14,10,0,0,10,0.0,0,,,,,,,100,tail_3,cbm
15,funnybird_15,10,10,10,0,1.0,10,1.0,1.0,1.0,1.0,1.0,0.0,100,tail_3,cbm
16,funnybird_16,10,0,0,10,0.0,0,,,,,,,100,tail_3,cbm
17,funnybird_17,10,0,0,10,0.0,0,,,,,,,100,tail_3,cbm
18,funnybird_18,10,0,0,10,0.0,0,,,,,,,100,tail_3,cbm
19,funnybird_19,10,0,0,10,0.0,0,,,,,,,100,tail_3,cbm
20,funnybird_20,10,0,0,10,0.0,0,,,,,,,100,tail_3,cbm
21,funnybird_21,10,10,10,0,1.0,10,1.0,1.0,1.0,1.0,1.0,0.0,100,tail_3,cbm
22,funnybird_22,10,0,0,10,0.0,0,,,,,,,100,tail_3,cbm
49,funnybird_49,10,10,10,0,1.0,10,1.0,1.0,1.0,1.0,1.0,0.0,100,tail_3,cbm
0,funnybird_00,10,0,0,10,0.0,0,,,,,,,100,eye_2,cbm
37,funnybird_37,10,0,0,10,0.0,0,,,,,,,100,eye_2,cbm
27,funnybird_27,10,10,10,0,1.0,10,1.0,1.0,1.0,1.0,1.0,0.0,100,eye_2,cbm
28,funnybird_28,10,0,0,10,0.0,0,,,,,,,100,eye_2,cbm
29,funnybird_29,10,10,10,0,1.0,10,1.0,1.0,1.0,1.0,1.0,0.0,100,eye_2,cbm
30,funnybird_30,10,0,0,10,0.0,0,,,,,,,100,eye_2,cbm
31,funnybird_31,10,0,0,10,0.0,0,,,,,,,100,eye_2,cbm
32,funnybird_32,10,10,10,0,1.0,10,1.0,1.0,1.0,1.0,1.0,0.0,100,eye_2,cbm
33,funnybird_33,10,0,0,10,0.0,0,,,,,,,100,eye_2,cbm
34,funnybird_34,10,0,0,10,0.0,0,,,,,,,100,eye_2,cbm
35,funnybird_35,10,0,0,10,0.0,0,,,,,,,100,eye_2,cbm
36,funnybird_36,10,10,10,0,1.0,10,1.0,1.0,1.0,1.0,1.0,0.0,100,eye_2,cbm
38,funnybird_38,10,0,0,10,0.0,0,,,,,,,100,eye_2,cbm
1,funnybird_01,10,0,0,10,0.0,0,,,,,,,100,eye_2,cbm
39,funnybird_39,10,10,10,0,1.0,10,1.0,1.0,1.0,1.0,1.0,0.0,100,eye_2,cbm
40,funnybird_40,10,0,0,10,0.0,0,,,,,,,100,eye_2,cbm
41,funnybird_41,10,10,10,0,1.0,10,1.0,1.0,1.0,1.0,1.0,0.0,100,eye_2,cbm
42,funnybird_42,10,10,10,0,1.0,10,1.0,1.0,1.0,1.0,1.0,0.0,100,eye_2,cbm
43,funnybird_43,10,10,10,0,1.0,10,1.0,1.0,1.0,1.0,1.0,0.0,100,eye_2,cbm
44,funnybird_44,10,10,10,0,1.0,10,1.0,1.0,1.0,1.0,1.0,0.0,100,eye_2,cbm
45,funnybird_45,10,0,2,10,0.0,0,,0.0,,,,,100,eye_2,cbm
46,funnybird_46,10,0,0,10,0.0,0,,,,,,,100,eye_2,cbm
47,funnybird_47,10,0,0,10,0.0,0,,,,,,,100,eye_2,cbm
48,funnybird_48,10,0,0,10,0.0,0,,,,,,,100,eye_2,cbm
26,funnybird_26,10,0,0,10,0.0,0,,,,,,,100,eye_2,cbm
25,funnybird_25,10,0,0,10,0.0,0,,,,,,,100,eye_2,cbm
24,funnybird_24,10,0,0,10,0.0,0,,,,,,,100,eye_2,cbm
23,funnybird_23,10,0,0,10,0.0,0,,,,,,,100,eye_2,cbm
2,funnybird_02,10,10,10,0,1.0,10,1.0,1.0,1.0,1.0,1.0,0.0,100,eye_2,cbm
3,funnybird_03,10,10,10,0,1.0,10,1.0,1.0,1.0,1.0,1.0,0.0,100,eye_2,cbm
4,funnybird_04,10,0,0,10,0.0,0,,,,,,,100,eye_2,cbm
5,funnybird_05,10,0,0,10,0.0,0,,,,,,,100,eye_2,cbm
6,funnybird_06,10,10,10,0,1.0,10,1.0,1.0,1.0,1.0,1.0,0.0,100,eye_2,cbm
7,funnybird_07,10,10,10,0,1.0,10,1.0,1.0,1.0,1.0,1.0,0.0,100,eye_2,cbm
8,funnybird_08,10,0,0,10,0.0,0,,,,,,,100,eye_2,cbm
9,funnybird_09,10,0,0,10,0.0,0,,,,,,,100,eye_2,cbm
10,funnybird_10,10,0,0,10,0.0,0,,,,,,,100,eye_2,cbm
11,funnybird_11,10,0,0,10,0.0,0,,,,,,,100,eye_2,cbm
12,funnybird_12,10,0,1,10,0.0,0,,0.0,,,,,100,eye_2,cbm
13,funnybird_13,10,10,10,0,1.0,10,1.0,1.0,1.0,1.0,1.0,0.0,100,eye_2,cbm
14,funnybird_14,10,0,0,10,0.0,0,,,,,,,100,eye_2,cbm
15,funnybird_15,10,0,0,10,0.0,0,,,,,,,100,eye_2,cbm
16,funnybird_16,10,10,10,0,1.0,10,1.0,1.0,1.0,1.0,1.0,0.0,100,eye_2,cbm
17,funnybird_17,10,10,10,0,1.0,10,1.0,1.0,1.0,1.0,1.0,0.0,100,eye_2,cbm
18,funnybird_18,10,10,9,0,1.0,9,0.9,1.0,0.8990000000000002,0.7,1.0,0.30000000000000004,100,eye_2,cbm
19,funnybird_19,10,0,1,10,0.0,0,,0.0,,,,,100,eye_2,cbm
20,funnybird_20,10,10,10,0,1.0,10,1.0,1.0,1.0,1.0,1.0,0.0,100,eye_2,cbm
21,funnybird_21,10,0,0,10,0.0,0,,,,,,,100,eye_2,cbm
22,funnybird_22,10,10,10,0,1.0,10,1.0,1.0,1.0,1.0,1.0,0.0,100,eye_2,cbm
49,funnybird_49,10,0,0,10,0.0,0,,,,,,,100,eye_2,cbm
0,funnybird_00,10,0,0,10,0.0,0,,,,,,,100,beak_1,cbm
37,funnybird_37,10,0,0,10,0.0,0,,,,,,,100,beak_1,cbm
27,funnybird_27,10,0,0,10,0.0,0,,,,,,,100,beak_1,cbm
28,funnybird_28,10,0,0,10,0.0,0,,,,,,,100,beak_1,cbm
29,funnybird_29,10,0,0,10,0.0,0,,,,,,,100,beak_1,cbm
30,funnybird_30,10,0,0,10,0.0,0,,,,,,,100,beak_1,cbm
31,funnybird_31,10,0,0,10,0.0,0,,,,,,,100,beak_1,cbm
32,funnybird_32,10,0,0,10,0.0,0,,,,,,,100,beak_1,cbm
33,funnybird_33,10,0,0,10,0.0,0,,,,,,,100,beak_1,cbm
34,funnybird_34,10,10,10,0,1.0,10,1.0,1.0,1.0,1.0,1.0,0.0,100,beak_1,cbm
35,funnybird_35,10,0,0,10,0.0,0,,,,,,,100,beak_1,cbm
36,funnybird_36,10,0,0,10,0.0,0,,,,,,,100,beak_1,cbm
38,funnybird_38,10,0,0,10,0.0,0,,,,,,,100,beak_1,cbm
1,funnybird_01,10,0,0,10,0.0,0,,,,,,,100,beak_1,cbm
39,funnybird_39,10,0,0,10,0.0,0,,,,,,,100,beak_1,cbm
40,funnybird_40,10,0,0,10,0.0,0,,,,,,,100,beak_1,cbm
41,funnybird_41,10,10,10,0,1.0,10,1.0,1.0,1.0,1.0,1.0,0.0,100,beak_1,cbm
42,funnybird_42,10,0,0,10,0.0,0,,,,,,,100,beak_1,cbm
43,funnybird_43,10,10,10,0,1.0,10,1.0,1.0,1.0,1.0,1.0,0.0,100,beak_1,cbm
44,funnybird_44,10,10,10,0,1.0,10,1.0,1.0,1.0,1.0,1.0,0.0,100,beak_1,cbm
45,funnybird_45,10,0,0,10,0.0,0,,,,,,,100,beak_1,cbm
46,funnybird_46,10,0,0,10,0.0,0,,,,,,,100,beak_1,cbm
47,funnybird_47,10,10,10,0,1.0,10,1.0,1.0,1.0,1.0,1.0,0.0,100,beak_1,cbm
48,funnybird_48,10,0,0,10,0.0,0,,,,,,,100,beak_1,cbm
26,funnybird_26,10,0,0,10,0.0,0,,,,,,,100,beak_1,cbm
25,funnybird_25,10,0,0,10,0.0,0,,,,,,,100,beak_1,cbm
24,funnybird_24,10,0,0,10,0.0,0,,,,,,,100,beak_1,cbm
23,funnybird_23,10,10,9,0,1.0,9,0.9,1.0,0.889,0.7,1.0,0.30000000000000004,100,beak_1,cbm
2,funnybird_02,10,10,10,0,1.0,10,1.0,1.0,1.0,1.0,1.0,0.0,100,beak_1,cbm
3,funnybird_03,10,0,0,10,0.0,0,,,,,,,100,beak_1,cbm
4,funnybird_04,10,10,9,0,1.0,9,0.9,1.0,0.9040000000000002,0.7,1.0,0.30000000000000004,100,beak_1,cbm
5,funnybird_05,10,0,0,10,0.0,0,,,,,,,100,beak_1,cbm
6,funnybird_06,10,0,0,10,0.0,0,,,,,,,100,beak_1,cbm
7,funnybird_07,10,0,0,10,0.0,0,,,,,,,100,beak_1,cbm
8,funnybird_08,10,0,0,10,0.0,0,,,,,,,100,beak_1,cbm
9,funnybird_09,10,0,0,10,0.0,0,,,,,,,100,beak_1,cbm
10,funnybird_10,10,0,0,10,0.0,0,,,,,,,100,beak_1,cbm
11,funnybird_11,10,0,0,10,0.0,0,,,,,,,100,beak_1,cbm
12,funnybird_12,10,0,0,10,0.0,0,,,,,,,100,beak_1,cbm
13,funnybird_13,10,0,0,10,0.0,0,,,,,,,100,beak_1,cbm
14,funnybird_14,10,0,0,10,0.0,0,,,,,,,100,beak_1,cbm
15,funnybird_15,10,10,10,0,1.0,10,1.0,1.0,1.0,1.0,1.0,0.0,100,beak_1,cbm
16,funnybird_16,10,0,0,10,0.0,0,,,,,,,100,beak_1,cbm
17,funnybird_17,10,0,0,10,0.0,0,,,,,,,100,beak_1,cbm
18,funnybird_18,10,0,0,10,0.0,0,,,,,,,100,beak_1,cbm
19,funnybird_19,10,10,10,0,1.0,10,1.0,1.0,1.0,1.0,1.0,0.0,100,beak_1,cbm
20,funnybird_20,10,0,0,10,0.0,0,,,,,,,100,beak_1,cbm
21,funnybird_21,10,0,1,10,0.0,0,,0.0,,,,,100,beak_1,cbm
22,funnybird_22,10,0,0,10,0.0,0,,,,,,,100,beak_1,cbm
49,funnybird_49,10,0,0,10,0.0,0,,,,,,,100,beak_1,cbm
0,funnybird_00,10,10,10,0,1.0,10,1.0,1.0,1.0,1.0,1.0,0.0,100,wing_4,cbm
37,funnybird_37,10,10,10,0,1.0,10,1.0,1.0,1.0,1.0,1.0,0.0,100,wing_4,cbm
27,funnybird_27,10,0,0,10,0.0,0,,,,,,,100,wing_4,cbm
28,funnybird_28,10,0,0,10,0.0,0,,,,,,,100,wing_4,cbm
29,funnybird_29,10,0,0,10,0.0,0,,,,,,,100,wing_4,cbm
30,funnybird_30,10,0,0,10,0.0,0,,,,,,,100,wing_4,cbm
31,funnybird_31,10,0,0,10,0.0,0,,,,,,,100,wing_4,cbm
32,funnybird_32,10,0,0,10,0.0,0,,,,,,,100,wing_4,cbm
33,funnybird_33,10,0,0,10,0.0,0,,,,,,,100,wing_4,cbm
34,funnybird_34,10,0,0,10,0.0,0,,,,,,,100,wing_4,cbm
35,funnybird_35,10,0,0,10,0.0,0,,,,,,,100,wing_4,cbm
36,funnybird_36,10,0,0,10,0.0,0,,,,,,,100,wing_4,cbm
38,funnybird_38,10,0,0,10,0.0,0,,,,,,,100,wing_4,cbm
1,funnybird_01,10,0,0,10,0.0,0,,,,,,,100,wing_4,cbm
39,funnybird_39,10,0,0,10,0.0,0,,,,,,,100,wing_4,cbm
40,funnybird_40,10,10,10,0,1.0,10,1.0,1.0,1.0,1.0,1.0,0.0,100,wing_4,cbm
41,funnybird_41,10,0,0,10,0.0,0,,,,,,,100,wing_4,cbm
42,funnybird_42,10,10,10,0,1.0,10,1.0,1.0,1.0,1.0,1.0,0.0,100,wing_4,cbm
43,funnybird_43,10,0,0,10,0.0,0,,,,,,,100,wing_4,cbm
